episode_id,seed,main_flow_vph,on_ramp_flow_vph,off_ramp_flow_vph,con_penetration_rate,total_throughput,total_travel_time,avg_travel_time,median_travel_time,std_dev_travel_time,total_time_loss,avg_time_loss,median_time_loss,std_dev_time_loss,sum_of_squared_time_loss,total_waiting_time,avg_waiting_time,num_teleported_tripinfo,total_co2_mg,total_fuel_ml,total_nox_mg,Mainline_avg_time_loss,On-Ramp_avg_time_loss,Off-Ramp_avg_time_loss,Mainline_avg_travel_time,On-Ramp_avg_travel_time,Off-Ramp_avg_travel_time,Mainline_throughput,On-Ramp_throughput,Off-Ramp_throughput,demand_loaded,demand_inserted,service_rate,num_emergency_stops,avg_mainline_flow_upstream_v/h,avg_mainline_occ_upstream_percent,avg_mainline_speed_upstream_km/h,avg_mainline_flow_mergeArea_v/h,avg_mainline_occ_mergeArea_percent,avg_mainline_speed_mergeArea_km/h,avg_mainline_flow_downstream_v/h,avg_mainline_occ_downstream_percent,avg_mainline_speed_downstream_km/h,avg_ramp_queue_veh,total_spillback_time_sec
32,74,5500,1800,500,0.4471,6143,386056.0000,62.8449,59.0000,18.4797,126689.5300,20.6234,14.1600,19.5225,4953659.1637,12855.0000,2.0926,6143,1816294446.1577,579310784.9126,739161.3595,15.7777,57.0753,4.9369,61.0267,90.2773,33.3589,4796.0000,851.0000,496.0000,7800,6244,0.8005,9,4705.0000,13.2223,14.9365,5504.0000,13.7789,14.1097,5498.0000,13.4850,18.3028,13.8506,40.0000
33,75,6500,1900,100,0.8894,5923,400968.0000,67.6968,60.0000,23.2137,143255.7400,24.1863,15.1300,25.5760,7338616.3492,21193.0000,3.5781,5923,1876228086.4209,598427387.4402,765416.7102,16.9847,80.8961,4.2131,62.1057,114.4571,33.0306,5138.0000,687.0000,98.0000,8498,6032,0.7098,6,5036.0000,15.5349,14.4548,5702.0000,14.8896,13.8529,5666.0000,13.8718,17.7296,16.0400,200.0000
34,76,5500,1500,500,0.2329,6095,388230.0000,63.6965,60.0000,18.4522,130994.3700,21.4921,15.2500,19.4602,5123148.3183,11940.0000,1.9590,6095,1822281687.8585,581220401.1396,742597.4537,16.7608,57.5232,5.2098,62.0711,90.5425,33.3669,4751.0000,848.0000,496.0000,7503,6208,0.8274,1,4670.0000,13.1823,12.8358,5481.0000,14.1212,13.7656,5458.0000,13.5515,17.5323,13.8033,40.0000
35,77,4500,1900,300,0.8441,5815,325231.0000,55.9297,55.0000,9.5979,81630.3500,14.0379,10.2100,11.1954,1874622.0439,2607.0000,0.4483,5815,1621341434.7929,517129332.9516,655127.7836,9.9544,33.6557,3.5811,54.9297,66.7163,31.6477,4435.0000,1082.0000,298.0000,6699,5903,0.8812,11,4341.0000,10.2902,16.8407,5370.0000,12.1852,13.4792,5390.0000,12.7043,17.3401,11.2981,0.0000
36,78,6000,1900,100,0.6927,5846,392998.0000,67.2251,60.0000,21.5209,138217.8200,23.6431,15.4600,24.2578,6707333.0902,19981.0000,3.4179,5846,1841257221.9274,587273166.2018,750616.5458,16.2804,81.2201,4.3469,61.5292,114.6858,32.2222,5066.0000,681.0000,99.0000,8001,5983,0.7478,3,4963.0000,14.4540,15.5532,5625.0000,14.4052,12.9023,5593.0000,13.9002,17.6447,15.9900,120.0000
37,79,6500,1800,100,0.4118,5811,410037.0000,70.5622,62.0000,24.6055,156985.1900,27.0152,17.3700,27.0267,8484841.1193,21756.0000,3.7439,5811,1883587547.6709,600774912.7976,770413.4249,19.5217,88.3957,4.3803,64.7135,121.6024,32.2020,5058.0000,654.0000,99.0000,8398,5927,0.7058,4,4962.0000,15.4762,14.2293,5581.0000,15.1558,13.4508,5557.0000,14.0356,17.0301,16.5225,200.0000
38,80,6000,2000,500,0.9295,6245,378592.0000,60.6232,58.0000,15.4399,114966.0300,18.4093,13.4500,16.6933,3856442.5107,11224.0000,1.7973,6245,1808639208.7575,576868753.6342,734499.7146,13.8305,49.8728,4.7547,59.1925,82.9717,33.1434,4832.0000,918.0000,495.0000,8495,6353,0.7479,10,4732.0000,12.3669,16.0148,5608.0000,13.4773,13.5170,5615.0000,13.6757,16.5559,13.2689,0.0000
39,81,6000,2000,100,0.3607,5788,424906.0000,73.4115,63.0000,26.1213,172547.0900,29.8112,19.4400,28.3432,9792742.1735,22205.0000,3.8364,5788,1902344433.3655,606757945.4107,778956.3337,22.5230,90.6936,4.4809,67.7391,123.9876,32.9091,5044.0000,645.0000,99.0000,8097,5900,0.7287,4,4947.0000,16.7689,13.3414,5571.0000,16.1883,13.5714,5542.0000,14.2606,15.9726,16.4158,360.0000
40,82,6500,1800,300,0.1075,5941,406168.0000,68.3669,62.0000,22.8989,150536.8400,25.3386,16.9100,24.5432,7392473.9342,17964.0000,3.0237,5941,1861410629.4959,593701300.1556,759938.0361,19.0707,78.7598,4.8224,64.3213,112.3108,33.0537,4948.0000,695.0000,298.0000,8595,6055,0.7045,3,4852.0000,14.8493,14.4784,5526.0000,14.8217,13.6680,5515.0000,14.0216,16.9419,15.6456,40.0000
41,83,6000,1500,100,0.3053,5799,405168.0000,69.8686,61.0000,24.2004,152320.6800,26.2667,16.3100,26.6526,8119648.6930,21319.0000,3.6763,5799,1859109349.3915,592967565.5067,759419.3908,18.8770,86.5021,4.3190,64.0987,119.9511,32.5455,5045.0000,655.0000,99.0000,7598,5905,0.7772,4,4957.0000,15.8311,14.8558,5583.0000,15.2862,14.2411,5561.0000,13.9438,17.8962,16.1208,80.0000
42,84,5500,1900,300,0.5440,5991,409365.0000,68.3300,61.0000,24.5392,150882.3000,25.1848,15.6700,26.1630,7900114.6856,20442.0000,3.4121,5991,1870869634.4131,596718472.8013,763755.2819,18.8185,77.9987,4.7681,64.2420,111.4545,33.0438,4979.0000,715.0000,297.0000,7699,6103,0.7927,2,4871.0000,15.5203,14.7491,5589.0000,15.7269,12.4454,5557.0000,14.0573,16.2959,15.6508,40.0000
43,85,5500,1900,300,0.8394,6023,386081.0000,64.1011,59.0000,19.8225,127518.3800,21.1719,13.8300,21.7888,5558753.2518,17711.0000,2.9406,6023,1824560744.0208,581947580.3938,742520.0919,15.0701,67.0799,4.3212,60.3328,100.5951,32.6397,4958.0000,768.0000,297.0000,7700,6151,0.7988,6,4869.0000,13.7542,16.2590,5599.0000,14.4982,13.4441,5578.0000,13.6397,17.5403,14.9258,40.0000
44,86,6000,1900,100,0.8565,5875,400665.0000,68.1983,60.0000,22.9909,143989.1000,24.5088,15.0600,25.3548,7305196.1606,19915.0000,3.3898,5875,1855235864.1989,591731959.0761,756865.9552,17.4176,76.7903,4.0338,62.8789,110.2514,32.1111,5052.0000,724.0000,99.0000,7996,5986,0.7486,5,4955.0000,15.3892,14.1398,5644.0000,15.1030,13.6060,5632.0000,14.0034,18.2681,15.6886,160.0000
45,87,6000,1600,100,0.2806,5804,412879.0000,71.1370,62.0000,26.2315,159239.9400,27.4362,16.8400,28.5392,9095404.8318,22174.0000,3.8205,5804,1877942409.3156,598974579.9872,767554.4541,19.8029,91.4187,4.3482,65.1023,124.7859,33.0606,5065.0000,640.0000,99.0000,7701,5915,0.7681,3,4953.0000,15.9793,14.5932,5576.0000,15.4025,13.7811,5550.0000,14.3077,15.7665,16.4036,400.0000
46,88,4500,2000,100,0.1478,5570,319996.0000,57.4499,56.0000,9.3388,84284.9000,15.1319,11.1200,11.9606,2072070.6722,2428.0000,0.4359,5570,1596301552.6294,509142843.7483,645801.9579,10.4545,36.1644,3.5346,55.2810,69.1625,31.4848,4431.0000,1040.0000,99.0000,6598,5657,0.8574,6,4340.0000,10.5308,14.7922,5343.0000,11.9554,13.3957,5329.0000,12.7359,17.9906,11.4106,0.0000
47,89,5000,1900,100,0.8532,5866,372730.0000,63.5407,58.0000,17.7756,119466.1400,20.3659,13.4500,20.0870,4799483.1208,13635.0000,2.3244,5866,1788878394.3286,570566391.8036,727526.2772,14.4790,56.6559,3.7235,59.6216,90.1114,31.9091,4923.0000,844.0000,99.0000,6998,5964,0.8522,12,4832.0000,13.4926,15.5376,5652.0000,14.5012,13.5783,5640.0000,13.8613,17.1322,13.7881,40.0000
48,90,6000,1700,100,0.0828,5778,405544.0000,70.1876,63.0000,22.8366,153280.7000,26.5283,18.2400,25.3485,7778270.3136,19184.0000,3.3202,5778,1854163817.1897,591389952.9726,757408.8646,19.2689,83.7401,4.6823,64.6326,117.0045,32.8182,5006.0000,673.0000,99.0000,7803,5894,0.7554,4,4903.0000,14.9642,14.0044,5575.0000,14.6705,12.4957,5551.0000,14.1565,17.1723,15.9500,80.0000
49,91,6000,1700,300,0.3732,5956,404698.0000,67.9480,60.0000,23.1351,149270.1700,25.0622,15.7150,24.7115,7377492.3931,18554.0000,3.1152,5956,1858736731.9392,592848639.0999,758919.6660,18.9894,73.4925,4.7888,64.2273,106.6572,32.9798,4918.0000,741.0000,297.0000,8001,6061,0.7575,5,4808.0000,14.8701,13.7245,5555.0000,14.9368,11.5614,5517.0000,13.9865,17.0494,15.2081,120.0000
