episode_id,seed,main_flow_vph,on_ramp_flow_vph,off_ramp_flow_vph,con_penetration_rate,total_throughput,total_travel_time,avg_travel_time,median_travel_time,std_dev_travel_time,total_time_loss,avg_time_loss,median_time_loss,std_dev_time_loss,sum_of_squared_time_loss,total_waiting_time,avg_waiting_time,num_teleported_tripinfo,total_co2_mg,total_fuel_ml,total_nox_mg,Mainline_avg_time_loss,On-Ramp_avg_time_loss,Off-Ramp_avg_time_loss,Mainline_avg_travel_time,On-Ramp_avg_travel_time,Off-Ramp_avg_travel_time,Mainline_throughput,On-Ramp_throughput,Off-Ramp_throughput,demand_loaded,demand_inserted,service_rate,num_emergency_stops,avg_mainline_flow_upstream_v/h,avg_mainline_occ_upstream_percent,avg_mainline_speed_upstream_km/h,avg_mainline_flow_mergeArea_v/h,avg_mainline_occ_mergeArea_percent,avg_mainline_speed_mergeArea_km/h,avg_mainline_flow_downstream_v/h,avg_mainline_occ_downstream_percent,avg_mainline_speed_downstream_km/h,avg_ramp_queue_veh,total_spillback_time_sec
36,78,6000,1900,100,0.6927,5920,386368.0000,65.2649,59.0000,20.3975,128703.4800,21.7405,14.1400,23.0478,5942242.1928,16588.0000,2.8020,5920,1834945867.9712,585259924.9546,746762.6792,14.7028,74.8200,3.8989,59.8718,108.6371,32.4200,5109.0000,711.0000,100.0000,8001,6029,0.7535,5,5020.0000,13.7778,14.6315,5699.0000,14.3004,13.5020,5670.0000,13.8524,17.3348,15.6167,80.0000
37,79,6500,1800,100,0.4118,5920,384566.0000,64.9605,59.0000,20.7535,126761.1200,21.4124,13.8050,23.4386,5965958.9992,16721.0000,2.8245,5920,1830871220.7020,583960348.3111,744631.1175,14.2245,76.0370,3.9655,59.4506,109.5688,32.3000,5115.0000,705.0000,100.0000,8401,6036,0.7185,5,5011.0000,13.9332,14.2145,5703.0000,14.0652,13.3410,5665.0000,13.7389,17.8059,15.5783,120.0000
38,80,6000,2000,500,0.9295,6180,369461.0000,59.7833,57.0000,15.8413,107955.2000,17.4685,11.9800,17.2687,3728432.9648,10076.0000,1.6304,6180,1772616194.2908,565379244.0155,718707.7681,12.3079,53.9027,4.5551,57.6104,87.5425,32.7960,4826.0000,859.0000,495.0000,8502,6280,0.7386,4,4734.0000,12.0111,14.8145,5554.0000,12.8006,14.3420,5538.0000,13.2091,17.4172,13.8553,0.0000
39,81,6000,2000,100,0.3607,5934,387637.0000,65.3247,59.0000,21.0007,129670.0100,21.8520,14.1300,23.7847,6189926.0145,16735.0000,2.8202,5934,1836294612.6323,585690204.5977,747198.0189,14.4828,77.9564,3.6493,59.6465,111.3385,31.6500,5128.0000,706.0000,100.0000,8101,6049,0.7467,1,5039.0000,13.6707,14.5564,5707.0000,14.3669,14.6438,5679.0000,13.8433,17.5594,15.9033,160.0000
40,82,6500,1800,300,0.1075,6081,377140.0000,62.0194,58.0000,16.6186,116458.0500,19.1511,13.1500,18.7570,4369407.9373,12311.0000,2.0245,6081,1811673042.7210,577836606.0707,735930.0712,13.3655,60.4042,4.1704,58.6342,93.8722,32.3165,4978.0000,806.0000,297.0000,8602,6198,0.7205,5,4885.0000,12.7435,14.5410,5663.0000,13.3179,14.0209,5626.0000,13.5810,17.8150,14.3539,0.0000
41,83,6000,1500,100,0.3053,5936,388964.0000,65.5263,59.0000,21.2635,130430.0300,21.9727,14.1600,24.0441,6297026.1107,18208.0000,3.0674,5936,1845441122.2623,588607507.8060,751156.1190,14.5637,80.0397,3.8892,59.7484,113.5000,32.9100,5148.0000,688.0000,100.0000,7601,6040,0.7946,5,5039.0000,14.0849,15.3940,5723.0000,14.1025,13.9377,5707.0000,13.8850,17.8387,15.9033,120.0000
42,84,5500,1900,300,0.5440,6076,378420.0000,62.2811,58.0000,17.0086,117344.6800,19.3128,13.1500,19.1300,4489433.8774,12315.0000,2.0268,6076,1810695005.7318,577524716.1667,735465.6699,13.4718,60.8204,4.1850,58.8934,94.1349,32.4128,4970.0000,808.0000,298.0000,7699,6186,0.8035,8,4873.0000,12.7236,16.4140,5652.0000,13.7414,13.0446,5625.0000,13.5594,17.6504,14.3081,0.0000
43,85,5500,1900,300,0.8394,6058,385071.0000,63.5640,59.0000,19.0482,124639.4700,20.5744,13.9600,21.0161,5239614.6277,14844.0000,2.4503,6058,1833030247.4705,584648706.5282,745731.2236,14.4320,67.2383,4.4488,59.7455,100.7608,32.6309,4999.0000,761.0000,298.0000,7699,6160,0.8001,5,4913.0000,12.9381,16.1704,5645.0000,13.9120,12.5128,5607.0000,13.5893,17.1306,14.9356,80.0000
44,86,6000,1900,100,0.8565,5919,387353.0000,65.4423,60.0000,20.4766,128296.2000,21.6753,14.3200,23.1739,5959011.7852,16866.0000,2.8495,5919,1834667006.6223,585170926.1533,746608.0442,14.6386,75.0471,4.0528,60.1103,108.6464,32.5600,5112.0000,707.0000,100.0000,8001,6027,0.7533,2,5015.0000,13.7403,15.1001,5698.0000,13.9609,13.9562,5659.0000,13.7716,18.1725,15.5989,200.0000
45,87,6000,1600,100,0.2806,5921,389767.0000,65.8279,59.0000,20.6884,131493.1400,22.2079,14.3800,23.3938,6160041.4060,17047.0000,2.8791,5921,1834637845.2191,585161791.2728,746472.6308,14.9973,76.9855,4.3020,60.3103,110.5935,32.0100,5115.0000,706.0000,100.0000,7702,6031,0.7830,7,5026.0000,14.1446,13.3564,5702.0000,14.1702,15.0793,5675.0000,13.7259,15.9160,15.9039,80.0000
46,88,4500,2000,100,0.1478,5581,318903.0000,57.1408,55.0000,10.8066,82573.2400,14.7954,10.4000,13.2224,2197261.0460,6903.0000,1.2369,5581,1586902571.0356,506145275.1772,641226.0646,9.9196,36.4833,3.3850,54.8218,69.4471,30.8300,4432.0000,1049.0000,100.0000,6601,5672,0.8593,6,4348.0000,10.3597,16.4338,5373.0000,12.2934,13.9251,5336.0000,12.5684,17.0240,11.5819,0.0000
47,89,5000,1900,100,0.8532,5815,363312.0000,62.4784,57.0000,17.1547,111621.2000,19.1954,12.2500,19.8478,4432944.5914,12967.0000,2.2299,5815,1760031356.4445,561365571.8801,714745.5888,12.5824,62.3683,3.8199,57.6853,96.2025,32.1200,4925.0000,790.0000,100.0000,7001,5912,0.8445,5,4830.0000,12.3177,15.1022,5613.0000,13.7488,13.5729,5570.0000,13.3618,18.7272,14.4894,0.0000
48,90,6000,1700,100,0.0828,5902,384398.0000,65.1301,59.0000,21.0369,126976.7300,21.5142,14.0200,23.6206,6024150.0537,17264.0000,2.9251,5902,1823223658.4922,581521135.1555,741442.3402,14.4371,75.0654,4.0902,59.7480,108.6884,31.8800,5096.0000,706.0000,100.0000,7801,6007,0.7700,6,4999.0000,13.6455,13.2420,5676.0000,13.9638,13.8360,5656.0000,13.6585,17.4596,15.4511,80.0000
49,91,6000,1700,300,0.3732,6083,375769.0000,61.7736,58.0000,16.4285,115249.2700,18.9461,13.1600,18.5343,4272813.5431,12165.0000,1.9998,6083,1802258171.3108,574833683.5020,731563.2492,13.2932,59.0904,4.1713,58.5778,92.2864,32.1010,4976.0000,810.0000,297.0000,8002,6190,0.7736,8,4879.0000,12.6493,15.8092,5676.0000,13.4242,13.4340,5654.0000,13.5699,18.1524,14.1400,0.0000
